lr-AdamW,step,loss,loss_focal,loss_dice,loss_classification,acc,loss_iou,train_per_mask_iou,epoch
,1899,0.982706606388092,0.016910254955291748,0.6420250535011292,0.0,0.0,0.002476463792845607,0.001349003054201603,1
5e-05,1949,,,,,,,,
,1949,1.465294599533081,0.03418392688035965,0.7542446851730347,0.0,0.0,0.027371443808078766,0.001341368886642158,1
5e-05,1999,,,,,,,,
,1999,1.2024940252304077,0.013454824686050415,0.9290764927864075,0.0,0.0,0.00432097353041172,0.0013067888794466853,1
5e-05,2049,,,,,,,,
,2049,1.1039502620697021,0.010262877680361271,0.8717531561851501,0.0,0.0,0.026939524337649345,0.0013854450080543756,1
5e-05,2099,,,,,,,,
,2099,1.124666452407837,0.006977519020438194,0.9381461143493652,0.0,0.0,0.04696984961628914,0.0015534186968579888,1
5e-05,2149,,,,,,,,
,2149,0.959074079990387,0.005859900265932083,0.8418396711349487,0.0,0.0,3.642490628408268e-05,0.0016918012406677008,1
5e-05,2199,,,,,,,,
,2199,1.4082413911819458,0.02395651303231716,0.9074276089668274,0.0,0.0,0.021683527156710625,0.0017417722847312689,1
5e-05,2249,,,,,,,,
,2249,1.046438455581665,0.0024558803997933865,0.9914082288742065,0.0,0.0,0.0059126634150743484,0.0018067338969558477,1
5e-05,2299,,,,,,,,
,2299,0.9980170130729675,0.02319936454296112,0.5261540412902832,0.0,0.0,0.007875695824623108,0.0018367383163422346,1
5e-05,2349,,,,,,,,
,2349,1.2593053579330444,0.029737554490566254,0.6526219248771667,0.0,0.0,0.01193222776055336,0.0019792167004197836,1
5e-05,2399,,,,,,,,
,2399,1.0211957693099976,0.021079665049910545,0.5925514101982117,0.0,0.0,0.007051090244203806,0.002048940397799015,1
5e-05,2449,,,,,,,,
,2449,1.5090662240982056,0.03833567351102829,0.7390018701553345,0.0,0.0,0.0033508222550153732,0.0021072239615023136,1
5e-05,2499,,,,,,,,
,2499,1.2946929931640625,0.03220312297344208,0.6387178301811218,0.0,0.0,0.01191270723938942,0.0022585552651435137,1
5e-05,2549,,,,,,,,
,2549,1.1826814413070679,0.01836700364947319,0.6203926205635071,0.0,0.0,0.19494877755641937,0.002316733356565237,2
5e-05,2599,,,,,,,,
,2599,0.9923489689826965,0.0011826484696939588,0.9679220914840698,0.0,0.0,0.0007738950662314892,0.002323772292584181,2
5e-05,2649,,,,,,,,
,2649,1.0562926530838013,0.006064791698008776,0.9306937456130981,0.0,0.0,0.0043030548840761185,0.0023701076861470938,2
5e-05,2699,,,,,,,,
,2699,1.0472564697265625,0.004127546679228544,0.9637815356254578,0.0,0.0,0.0009240129147656262,0.0024905060417950153,2
5e-05,2749,,,,,,,,
,2749,1.0223404169082642,0.0016811809036880732,0.9835124611854553,0.0,0.0,0.005204328335821629,0.002525079296901822,2
5e-05,2799,,,,,,,,
,2799,1.0176682472229004,0.001275901566259563,0.991435170173645,0.0,0.0,0.0007149698212742805,0.0026087623555213213,2
5e-05,2849,,,,,,,,
,2849,1.5779613256454468,0.039244960993528366,0.7901121377944946,0.0,0.0,0.002949976595118642,0.0027503471355885267,2
5e-05,2899,,,,,,,,
,2899,1.176902413368225,0.013815181329846382,0.8859826326370239,0.0,0.0,0.014616085216403008,0.0028904227074235678,2
5e-05,2949,,,,,,,,
,2949,1.2107915878295898,0.011621684767305851,0.9401282668113708,0.0,0.0,0.038229554891586304,0.0031042741611599922,2
5e-05,2999,,,,,,,,
,2999,1.0395525693893433,0.00612785154953599,0.9095129370689392,0.0,0.0,0.007482621353119612,0.0031446139328181744,2
5e-05,3049,,,,,,,,
,3049,1.0242950916290283,0.014850115403532982,0.7263707518577576,0.0,0.0,0.0009219343774020672,0.0032925994601100683,2
5e-05,3099,,,,,,,,
,3099,0.9106361269950867,0.003493429394438863,0.8340276479721069,0.0,0.0,0.006739901378750801,0.003446479793637991,2
5e-05,3149,,,,,,,,
,3149,1.0428177118301392,0.009912153705954552,0.8438880443572998,0.0,0.0,0.0006865350878797472,0.003592160763218999,2
5e-05,3199,,,,,,,,
,3199,0.9696940183639526,0.006231438368558884,0.6688184142112732,0.0,0.0,0.1762467920780182,0.0037031990941613913,2
5e-05,3249,,,,,,,,
,3249,1.2504384517669678,0.026683107018470764,0.7167309522628784,0.0,0.0,4.528113640844822e-05,0.0038360371254384518,2
5e-05,3299,,,,,,,,
,3299,1.2583094835281372,0.023792175576090813,0.781671941280365,0.0,0.0,0.0007940412615425885,0.0039143688045442104,2
5e-05,3349,,,,,,,,
,3349,1.0799376964569092,0.006052767392247915,0.9581879377365112,0.0,0.0,0.0006943778716959059,0.0039782095700502396,2
5e-05,3399,,,,,,,,
,3399,1.1232337951660156,0.009729554876685143,0.9283970594406128,0.0,0.0,0.0002455993089824915,0.004009045194834471,2
5e-05,3449,,,,,,,,
,3449,1.2630548477172852,0.018446536734700203,0.8936130404472351,0.0,0.0,0.0005110527272336185,0.0042560528963804245,2
5e-05,3499,,,,,,,,
,3499,1.1900005340576172,0.015773747116327286,0.8664369583129883,0.0,0.0,0.008088563568890095,0.004373941570520401,2
5e-05,3549,,,,,,,,
,3549,0.7611445784568787,0.0059166401624679565,0.6344125270843506,0.0,0.0,0.0083992350846529,0.004683143459260464,2
5e-05,3599,,,,,,,,
,3599,1.1453195810317993,0.00917061883956194,0.9572945833206177,0.0,0.0,0.004612509161233902,0.004809797275811434,2
5e-05,3649,,,,,,,,
,3649,0.9328888654708862,0.00942971184849739,0.7405707836151123,0.0,0.0,0.0037238418590277433,0.0049939765594899654,2
5e-05,3699,,,,,,,,
,3699,0.8906785249710083,0.0027559269219636917,0.8344183564186096,0.0,0.0,0.001141606830060482,0.005024142097681761,2
5e-05,3749,,,,,,,,
,3749,1.585810899734497,0.0427897647023201,0.7295274138450623,0.0,0.0,0.0004883224610239267,0.005188957322388887,2
5e-05,3799,,,,,,,,
,3799,1.44576096534729,0.03646424785256386,0.6953810453414917,0.0,0.0,0.021095095202326775,0.005201113410294056,3
5e-05,3849,,,,,,,,
,3849,1.0291892290115356,0.004902081564068794,0.9308618307113647,0.0,0.0,0.0002857861400116235,0.005411824211478233,3
5e-05,3899,,,,,,,,
,3899,0.9631463885307312,0.003980344161391258,0.8786877393722534,0.0,0.0,0.004851744510233402,0.005705757532268763,3
5e-05,3949,,,,,,,,
,3949,1.000856876373291,0.004474747460335493,0.902195930480957,0.0,0.0,0.009166056290268898,0.006127032916992903,3
5e-05,3999,,,,,,,,
,3999,1.047642469406128,0.01107478141784668,0.8223506212234497,0.0,0.0,0.0037961602210998535,0.006280618719756603,3
5e-05,4049,,,,,,,,
,4049,0.9974080920219421,0.0013134332839399576,0.9608368873596191,0.0,0.0,0.010302547365427017,0.006540969479829073,3
5e-05,4099,,,,,,,,
,4099,1.0497909784317017,0.008208943530917168,0.8764282464981079,0.0,0.0,0.009183887392282486,0.006622530985623598,3
5e-05,4149,,,,,,,,
,4149,1.0461808443069458,0.021068457514047623,0.623465895652771,0.0,0.0,0.001345739932730794,0.006877630949020386,3
5e-05,4199,,,,,,,,
,4199,1.1821043491363525,0.03001062385737896,0.5773624181747437,0.0,0.0,0.004529510159045458,0.007030831184238195,3
5e-05,4249,,,,,,,,
,4249,1.0141420364379883,0.001941798604093492,0.969214141368866,0.0,0.0,0.006091974209994078,0.007160685025155544,3
5e-05,4299,,,,,,,,
,4299,1.1326857805252075,0.026501594111323357,0.6009633541107178,0.0,0.0,0.0016905158990994096,0.007201955188065767,3
5e-05,4349,,,,,,,,
,4349,1.0438064336776733,0.0029815963935106993,0.9831613302230835,0.0,0.0,0.0010131383314728737,0.007509042043238878,3
5e-05,4399,,,,,,,,
,4399,1.0196446180343628,0.0029655257239937782,0.9559512734413147,0.0,0.0,0.0043827928602695465,0.007568584755063057,3
5e-05,4449,,,,,,,,
,4449,1.2515442371368408,0.02529209665954113,0.7272594571113586,0.0,0.0,0.018442831933498383,0.0078020719811320305,3
5e-05,4499,,,,,,,,
,4499,1.0737966299057007,0.015898093581199646,0.7531484365463257,0.0,0.0,0.0026863915845751762,0.007923401892185211,3
5e-05,4549,,,,,,,,
,4549,1.6991485357284546,0.049971919506788254,0.6861089468002319,0.0,0.0,0.013601161539554596,0.008083929307758808,3
5e-05,4599,,,,,,,,
,4599,0.9110292792320251,0.011869024485349655,0.6248125433921814,0.0,0.0,0.04883624613285065,0.008156481198966503,3
5e-05,4649,,,,,,,,
,4649,0.8108307123184204,0.009735492058098316,0.5849021077156067,0.0,0.0,0.031218739226460457,0.008357447572052479,3
5e-05,4699,,,,,,,,
,4699,1.0153350830078125,0.004242215305566788,0.9095529317855835,0.0,0.0,0.020937886089086533,0.008530513383448124,3
5e-05,4749,,,,,,,,
,4749,1.2895774841308594,0.041611749678850174,0.4458216428756714,0.0,0.0,0.011520911008119583,0.008791394531726837,3
5e-05,4799,,,,,,,,
,4799,1.0295814275741577,0.014269975014030933,0.6499857902526855,0.0,0.0,0.09419610351324081,0.009033736772835255,3
5e-05,4849,,,,,,,,
,4849,1.009318232536316,0.0026619895361363888,0.9556281566619873,0.0,0.0,0.0004502904776018113,0.0090990224853158,3
5e-05,4899,,,,,,,,
,4899,2.2427546977996826,0.07826686650514603,0.6660277247428894,0.0,0.0,0.011389689520001411,0.009309083223342896,3
5e-05,4949,,,,,,,,
,4949,0.8989803791046143,0.005240957718342543,0.7912771701812744,0.0,0.0,0.0028840284794569016,0.009369609877467155,3
5e-05,4999,,,,,,,,
,4999,1.3364602327346802,0.03254953771829605,0.6786898374557495,0.0,0.0,0.006779654882848263,0.009810184128582478,3
