lr-AdamW,step,loss,loss_focal,loss_dice,loss_classification,acc,loss_iou,train_per_mask_iou,epoch
1e-05,49,,,,,,,,
,49,8.230340003967285,0.3707405626773834,0.5660192370414734,0.0,0.0,0.2495097517967224,0.14431259036064148,0
2e-05,99,,,,,,,,
,99,1.5636805295944214,0.04966168850660324,0.5038560628890991,0.0,0.0,0.06659071147441864,0.10306793451309204,0
