val_precision,val_recall,val_f1,val_acc,average_loss,epoch,step
0.9844970703125,0.9958667755126953,0.9901492595672607,0.9983418583869934,20.560829162597656,1,9
0.983586847782135,0.9944079518318176,0.9889678359031677,0.9981434941291809,26.26494598388672,3,19
0.8609656691551208,0.9895453453063965,0.9207884073257446,0.9857533574104309,17.083234786987305,4,29
