lr-AdamW,step,loss,loss_focal,loss_dice,loss_classification,acc,loss_iou,train_per_mask_iou,epoch
,2649,1.1432095766067505,0.011781301349401474,0.9009280204772949,0.0,0.0,0.006655621808022261,0.0049863699823617935,2
5e-05,2699,,,,,,,,
,2699,1.0056424140930176,0.007389513775706291,0.8557027578353882,0.0,0.0,0.0021493909880518913,0.005202178377658129,2
5e-05,2749,,,,,,,,
,2749,0.8077521920204163,0.00324337393976748,0.6446487903594971,0.0,0.0,0.09823589771986008,0.005386123433709145,2
5e-05,2799,,,,,,,,
,2799,0.7863625288009644,0.005307113751769066,0.6762685775756836,0.0,0.0,0.003951650112867355,0.0056555066257715225,2
5e-05,2849,,,,,,,,
,2849,2.2787210941314697,0.07197736203670502,0.8337072134017944,0.0,0.0,0.005466671194881201,0.005905121564865112,2
5e-05,2899,,,,,,,,
,2899,1.1918210983276367,0.014828373678028584,0.8920851945877075,0.0,0.0,0.0031684902496635914,0.006184363272041082,2
5e-05,2949,,,,,,,,
,2949,1.35885751247406,0.035335052758455276,0.6385084390640259,0.0,0.0,0.013648025691509247,0.006481453776359558,2
5e-05,2999,,,,,,,,
,2999,1.0620650053024292,0.01631816104054451,0.7076770663261414,0.0,0.0,0.028024833649396896,0.006503505632281303,2
5e-05,3049,,,,,,,,
,3049,1.0409191846847534,0.003086478216573596,0.9768584370613098,0.0,0.0,0.0023310992401093245,0.00678231380879879,2
5e-05,3099,,,,,,,,
,3099,1.2210663557052612,0.018304917961359024,0.8453380465507507,0.0,0.0,0.009629923850297928,0.007089736871421337,2
5e-05,3149,,,,,,,,
,3149,0.7920372486114502,0.00973455049097538,0.5641582012176514,0.0,0.0,0.033188071101903915,0.007340325508266687,2
5e-05,3199,,,,,,,,
,3199,1.4247263669967651,0.03816996514797211,0.6552060842514038,0.0,0.0,0.006120990961790085,0.0076629226095974445,2
5e-05,3249,,,,,,,,
,3249,1.0637239217758179,0.01190618984401226,0.821764349937439,0.0,0.0,0.0038358266465365887,0.00778603833168745,2
5e-05,3299,,,,,,,,
,3299,1.2103047370910645,0.016605600714683533,0.873562216758728,0.0,0.0,0.0046305968426167965,0.00797164998948574,2
5e-05,3349,,,,,,,,
,3349,0.9011151790618896,0.004268747754395008,0.6796718239784241,0.0,0.0,0.13606837391853333,0.008050696924328804,2
5e-05,3399,,,,,,,,
,3399,1.0817594528198242,0.008961106650531292,0.9010557532310486,0.0,0.0,0.0014814765891060233,0.00827245693653822,2
5e-05,3449,,,,,,,,
,3449,1.192763090133667,0.014190184883773327,0.9086557626724243,0.0,0.0,0.00030364934355020523,0.00837558414787054,2
5e-05,3499,,,,,,,,
,3499,1.065337896347046,0.011152834631502628,0.8350022435188293,0.0,0.0,0.007278885692358017,0.008423981256783009,2
5e-05,3549,,,,,,,,
,3549,1.1733778715133667,0.017297012731432915,0.8120737075805664,0.0,0.0,0.015363898128271103,0.008648404851555824,2
5e-05,3599,,,,,,,,
,3599,1.7941443920135498,0.06754752993583679,0.4068489074707031,0.0,0.0,0.03634490817785263,0.008824312128126621,2
5e-05,3649,,,,,,,,
,3649,1.1192288398742676,0.0070878006517887115,0.967803418636322,0.0,0.0,0.009669472463428974,0.009110473096370697,2
5e-05,3699,,,,,,,,
,3699,1.221245288848877,0.021796561777591705,0.7698501348495483,0.0,0.0,0.015463979914784431,0.009455474093556404,2
5e-05,3749,,,,,,,,
,3749,1.0395705699920654,0.003586825216189027,0.9642346501350403,0.0,0.0,0.003599353600293398,0.009636678732931614,2
5e-05,3799,,,,,,,,
,3799,1.3590275049209595,0.02786356955766678,0.8009634017944336,0.0,0.0,0.0007927545229904354,0.009995944797992706,3
5e-05,3849,,,,,,,,
,3849,1.1947723627090454,0.015618549659848213,0.8791118264198303,0.0,0.0,0.0032895905897021294,0.010483086109161377,3
5e-05,3899,,,,,,,,
,3899,0.9818444848060608,0.014126017689704895,0.6808913946151733,0.0,0.0,0.018432728946208954,0.010545807890594006,3
5e-05,3949,,,,,,,,
,3949,1.9226161241531372,0.056297339498996735,0.7055796384811401,0.0,0.0,0.09108970314264297,0.01100429892539978,3
5e-05,3999,,,,,,,,
,3999,0.6436501145362854,0.006736052688211203,0.5088837146759033,0.0,0.0,4.5337619667407125e-05,0.011356838047504425,3
5e-05,4049,,,,,,,,
,4049,0.9989762306213379,0.0028709350153803825,0.9404170513153076,0.0,0.0,0.0011404564138501883,0.011320357210934162,3
5e-05,4099,,,,,,,,
,4099,1.0285214185714722,0.0041203307919204235,0.937242329120636,0.0,0.0,0.008872558362782001,0.011649224907159805,3
5e-05,4149,,,,,,,,
,4149,0.7693510055541992,0.005848435685038567,0.6273946762084961,0.0,0.0,0.024987611919641495,0.01190298330038786,3
5e-05,4199,,,,,,,,
,4199,1.380387783050537,0.030441394075751305,0.7577922344207764,0.0,0.0,0.013767736963927746,0.012148745357990265,3
5e-05,4249,,,,,,,,
,4249,1.0170836448669434,0.0008034182828851044,0.9962403178215027,0.0,0.0,0.004774897824972868,0.012320471927523613,3
5e-05,4299,,,,,,,,
,4299,0.791824221611023,0.011495393700897694,0.4728429913520813,0.0,0.0,0.08907335996627808,0.012498929165303707,3
5e-05,4349,,,,,,,,
,4349,1.2787562608718872,0.014185396023094654,0.9805797934532166,0.0,0.0,0.01446859072893858,0.012862843461334705,3
5e-05,4399,,,,,,,,
,4399,0.9421389102935791,0.009231765754520893,0.7456721067428589,0.0,0.0,0.011831516399979591,0.012977303005754948,3
5e-05,4449,,,,,,,,
,4449,0.9288924336433411,0.00492893299087882,0.8280290961265564,0.0,0.0,0.0022846763022243977,0.013250431977212429,3
5e-05,4499,,,,,,,,
,4499,1.0786412954330444,0.006210013758391142,0.9523652791976929,0.0,0.0,0.0020757392048835754,0.013504798524081707,3
5e-05,4549,,,,,,,,
,4549,1.0710651874542236,0.009140519425272942,0.8846210241317749,0.0,0.0,0.0036337273195385933,0.013663750141859055,3
5e-05,4599,,,,,,,,
,4599,1.0651007890701294,0.006322868634015322,0.9355552792549133,0.0,0.0,0.0030881036072969437,0.013989425264298916,3
5e-05,4649,,,,,,,,
,4649,0.900524914264679,0.0026555510703474283,0.807028591632843,0.0,0.0,0.04038529843091965,0.014284816570580006,3
5e-05,4699,,,,,,,,
,4699,0.9712359309196472,0.0017338230973109603,0.9240232110023499,0.0,0.0,0.012536202557384968,0.014510353095829487,3
5e-05,4749,,,,,,,,
,4749,0.8768309950828552,0.005254528019577265,0.7486146688461304,0.0,0.0,0.02312578074634075,0.014726667664945126,3
5e-05,4799,,,,,,,,
,4799,1.1168476343154907,0.006375683471560478,0.9849731922149658,0.0,0.0,0.004360831342637539,0.01505947019904852,3
5e-05,4849,,,,,,,,
,4849,1.1268579959869385,0.020543621852993965,0.650406002998352,0.0,0.0,0.06557947397232056,0.01531115174293518,3
5e-05,4899,,,,,,,,
,4899,1.2313708066940308,0.025424007326364517,0.7218290567398071,0.0,0.0,0.0010615832870826125,0.01552419550716877,3
5e-05,4949,,,,,,,,
,4949,0.8902201056480408,0.007796273101121187,0.5520919561386108,0.0,0.0,0.18220268189907074,0.015737095847725868,3
5e-05,4999,,,,,,,,
,4999,1.7710914611816406,0.04600326344370842,0.8459287881851196,0.0,0.0,0.005097356624901295,0.01605886220932007,3
