lr-AdamW,step,loss,loss_focal,loss_dice,loss_classification,acc,loss_iou,train_per_mask_iou,epoch
5e-05,1299,,,,,,,,
,1299,1.5556750297546387,0.04015631601214409,0.7045367956161499,0.0,0.0,0.048011913895606995,0.0012714884942397475,0
5e-05,1349,,,,,,,,
,1349,1.2829245328903198,0.019730549305677414,0.873382568359375,0.0,0.0,0.014930978417396545,0.0008046618895605206,0
5e-05,1399,,,,,,,,
,1399,1.7116190195083618,0.05353650450706482,0.6001728773117065,0.0,0.0,0.04071606695652008,0.0016364649636670947,0
5e-05,1449,,,,,,,,
,1449,2.301842451095581,0.08382430672645569,0.6252429485321045,0.0,0.0,0.00011327356332913041,0.001319046365097165,0
5e-05,1499,,,,,,,,
,1499,1.2451423406600952,0.020630013197660446,0.8286548852920532,0.0,0.0,0.0038871997967362404,0.0013552478048950434,0
5e-05,1549,,,,,,,,
,1549,1.2690986394882202,0.02338143065571785,0.8002276420593262,0.0,0.0,0.0012424075976014137,0.0016968842828646302,0
5e-05,1599,,,,,,,,
,1599,1.3712711334228516,0.02066088654100895,0.9567055702209473,0.0,0.0,0.001347818411886692,0.0021305414848029613,0
5e-05,1649,,,,,,,,
,1649,1.224838376045227,0.011613041162490845,0.9922701716423035,0.0,0.0,0.00030738324858248234,0.0031172330491244793,0
5e-05,1699,,,,,,,,
,1699,1.2451536655426025,0.03434552997350693,0.4765055179595947,0.0,0.0,0.08173751085996628,0.003000288736075163,0
5e-05,1749,,,,,,,,
,1749,1.2907251119613647,0.03769690915942192,0.532703161239624,0.0,0.0,0.004083696752786636,0.003126689698547125,0
5e-05,1799,,,,,,,,
,1799,0.8151241540908813,0.012900417670607567,0.5472093820571899,0.0,0.0,0.00990639254450798,0.003974860068410635,0
5e-05,1849,,,,,,,,
,1849,1.7316652536392212,0.05164901912212372,0.6826606392860413,0.0,0.0,0.01602424681186676,0.0057572475634515285,1
5e-05,1899,,,,,,,,
,1899,1.1382423639297485,0.025831295177340508,0.5998016595840454,0.0,0.0,0.021814782172441483,0.006272647995501757,1
5e-05,1949,,,,,,,,
,1949,1.1721761226654053,0.030670955777168274,0.5557001829147339,0.0,0.0,0.0030567841604351997,0.007972639985382557,1
5e-05,1999,,,,,,,,
,1999,0.9703817963600159,0.004439617041498423,0.8732633590698242,0.0,0.0,0.00832611694931984,0.008356213569641113,1
5e-05,2049,,,,,,,,
,2049,1.0896587371826172,0.006597499363124371,0.955844521522522,0.0,0.0,0.0018641646020114422,0.00989862997084856,1
5e-05,2099,,,,,,,,
,2099,1.310282826423645,0.037060853093862534,0.5462331771850586,0.0,0.0,0.022832568734884262,0.010650263167917728,1
5e-05,2149,,,,,,,,
,2149,1.2415187358856201,0.019429806619882584,0.8198850154876709,0.0,0.0,0.03303767740726471,0.010855215601623058,1
5e-05,2199,,,,,,,,
,2199,0.997840940952301,0.021419841796159744,0.5510843992233276,0.0,0.0,0.018359720706939697,0.010952434502542019,1
5e-05,2249,,,,,,,,
,2249,1.2630081176757812,0.016401195898652077,0.9333018660545349,0.0,0.0,0.001682281494140625,0.011737312190234661,1
5e-05,2299,,,,,,,,
,2299,1.0750861167907715,0.009106096811592579,0.886590838432312,0.0,0.0,0.006373465061187744,0.015058130957186222,1
5e-05,2349,,,,,,,,
,2349,1.3576898574829102,0.03454022854566574,0.6605992317199707,0.0,0.0,0.006286058574914932,0.013081653043627739,1
5e-05,2399,,,,,,,,
,2399,1.2505412101745605,0.022096391767263412,0.7781845927238464,0.0,0.0,0.030428782105445862,0.016384443268179893,1
5e-05,2449,,,,,,,,
,2449,1.455092430114746,0.048765406012535095,0.4699838161468506,0.0,0.0,0.009800408035516739,0.0190639179199934,1
5e-05,2499,,,,,,,,
,2499,0.8449035882949829,0.019337385892868042,0.45814502239227295,0.0,0.0,1.0852930245164316e-05,0.022073328495025635,1
5e-05,2549,,,,,,,,
,2549,1.3827764987945557,0.03478020429611206,0.6867624521255493,0.0,0.0,0.000409998232498765,0.024537015706300735,1
5e-05,2599,,,,,,,,
,2599,1.082655429840088,0.026561513543128967,0.5351970195770264,0.0,0.0,0.016228172928094864,0.027475355193018913,1
5e-05,2649,,,,,,,,
,2649,1.070055365562439,0.0037820700090378523,0.989848792552948,0.0,0.0,0.004565153270959854,0.028858333826065063,1
5e-05,2699,,,,,,,,
,2699,1.3340131044387817,0.034983787685632706,0.6341445446014404,0.0,0.0,0.00019280705600976944,0.03503687307238579,1
5e-05,2749,,,,,,,,
,2749,1.0128059387207031,0.03182709589600563,0.347503662109375,0.0,0.0,0.028760362416505814,0.041485272347927094,1
5e-05,2799,,,,,,,,
,2799,1.4592723846435547,0.036887772381305695,0.7211630344390869,0.0,0.0,0.0003539698664098978,0.041317734867334366,1
5e-05,2849,,,,,,,,
,2849,1.579171895980835,0.053663089871406555,0.49290984869003296,0.0,0.0,0.01300027221441269,0.04685225337743759,1
5e-05,2899,,,,,,,,
,2899,0.9211596846580505,0.010941543616354465,0.6952651739120483,0.0,0.0,0.007063630968332291,0.04681555554270744,1
5e-05,2949,,,,,,,,
,2949,1.1575138568878174,0.02615785226225853,0.6133615374565125,0.0,0.0,0.02099527418613434,0.0516994372010231,1
5e-05,2999,,,,,,,,
,2999,1.2866994142532349,0.027331747114658356,0.7305030822753906,0.0,0.0,0.00956142321228981,0.05042329430580139,1
5e-05,3049,,,,,,,,
,3049,0.8322737216949463,0.008849871344864368,0.6501067876815796,0.0,0.0,0.005169525742530823,0.05249171331524849,1
5e-05,3099,,,,,,,,
,3099,1.3907028436660767,0.04188300669193268,0.5431102514266968,0.0,0.0,0.009932393208146095,0.05555271357297897,1
5e-05,3149,,,,,,,,
,3149,0.9150473475456238,0.024404874071478844,0.4261389970779419,0.0,0.0,0.0008108486072160304,0.060728855431079865,1
5e-05,3199,,,,,,,,
,3199,1.8514963388442993,0.051735855638980865,0.8161647915840149,0.0,0.0,0.0006145310471765697,0.06613843142986298,1
5e-05,3249,,,,,,,,
,3249,0.9735260605812073,0.016361691057682037,0.6328297853469849,0.0,0.0,0.013462457805871964,0.06977582722902298,1
5e-05,3299,,,,,,,,
,3299,2.163247585296631,0.08128517866134644,0.5361438989639282,0.0,0.0,0.0013999533839523792,0.07628896087408066,1
5e-05,3349,,,,,,,,
,3349,0.8417664766311646,0.014306390658020973,0.4895130395889282,0.0,0.0,0.06612566113471985,0.08414757251739502,1
5e-05,3399,,,,,,,,
,3399,1.5656546354293823,0.042466092854738235,0.7095534801483154,0.0,0.0,0.00677928701043129,0.08147458732128143,1
5e-05,3449,,,,,,,,
,3449,1.7444573640823364,0.059963010251522064,0.5426953434944153,0.0,0.0,0.002501831389963627,0.08073873072862625,1
5e-05,3499,,,,,,,,
,3499,1.331904649734497,0.02355034090578556,0.8299129009246826,0.0,0.0,0.030984938144683838,0.08686242997646332,1
5e-05,3549,,,,,,,,
,3549,0.47515925765037537,0.006719573866575956,0.3407438397407532,0.0,0.0,2.3938871891004965e-05,0.09495815634727478,1
5e-05,3599,,,,,,,,
,3599,1.4999523162841797,0.043439555913209915,0.6259564757347107,0.0,0.0,0.005204692482948303,0.09611846506595612,1
5e-05,3649,,,,,,,,
,3649,0.9136301279067993,0.01261553168296814,0.6312089562416077,0.0,0.0,0.030110565945506096,0.1010494977235794,2
5e-05,3699,,,,,,,,
,3699,0.7931254506111145,0.011761320754885674,0.5490003228187561,0.0,0.0,0.008898668922483921,0.1025221049785614,2
5e-05,3749,,,,,,,,
,3749,1.1137585639953613,0.007988350465893745,0.9519294500350952,0.0,0.0,0.002062082290649414,0.09731078892946243,2
5e-05,3799,,,,,,,,
,3799,1.0688347816467285,0.003135611768811941,0.9895747900009155,0.0,0.0,0.01654781401157379,0.10226888954639435,2
5e-05,3849,,,,,,,,
,3849,0.8828601241111755,0.018743865191936493,0.4699610471725464,0.0,0.0,0.038021765649318695,0.09585029631853104,2
5e-05,3899,,,,,,,,
,3899,1.4349801540374756,0.04082322120666504,0.6007341146469116,0.0,0.0,0.017781615257263184,0.10549232363700867,2
5e-05,3949,,,,,,,,
,3949,0.9497895240783691,0.029541876167058945,0.3437761664390564,0.0,0.0,0.015175831504166126,0.11066143214702606,2
5e-05,3999,,,,,,,,
,3999,1.0647456645965576,0.023285361006855965,0.5279440879821777,0.0,0.0,0.07109443098306656,0.1179599016904831,2
5e-05,4049,,,,,,,,
,4049,1.7494733333587646,0.060721948742866516,0.5308645367622375,0.0,0.0,0.004169955849647522,0.1256481558084488,2
5e-05,4099,,,,,,,,
,4099,0.8216029405593872,0.019873835146427155,0.3666727542877197,0.0,0.0,0.05745352804660797,0.12908974289894104,2
5e-05,4149,,,,,,,,
,4149,1.2868674993515015,0.025860751047730446,0.7467118501663208,0.0,0.0,0.022940611466765404,0.1281205415725708,2
5e-05,4199,,,,,,,,
,4199,0.3922607898712158,0.003807464614510536,0.2440016269683838,0.0,0.0,0.07210987061262131,0.13245205581188202,2
5e-05,4249,,,,,,,,
,4249,0.5647478103637695,0.007678150665014982,0.31593114137649536,0.0,0.0,0.09525364637374878,0.13731223344802856,2
5e-05,4299,,,,,,,,
,4299,0.7200083136558533,0.009275837801396847,0.5153929591178894,0.0,0.0,0.019098592922091484,0.13619662821292877,2
5e-05,4349,,,,,,,,
,4349,0.9894012808799744,0.021811489015817642,0.5441644191741943,0.0,0.0,0.009007121436297894,0.13590924441814423,2
5e-05,4399,,,,,,,,
,4399,1.3498800992965698,0.037344787269830704,0.5819182395935059,0.0,0.0,0.021066084504127502,0.142554372549057,2
5e-05,4449,,,,,,,,
,4449,1.5387003421783447,0.04186415672302246,0.6997511386871338,0.0,0.0,0.001666125375777483,0.1359202116727829,2
5e-05,4499,,,,,,,,
,4499,1.0323127508163452,0.0189703069627285,0.6516820192337036,0.0,0.0,0.0012245997786521912,0.13528786599636078,2
5e-05,4549,,,,,,,,
,4549,0.7633735537528992,0.01374280359596014,0.4670446515083313,0.0,0.0,0.02147289365530014,0.13148188591003418,2
5e-05,4599,,,,,,,,
,4599,2.2068514823913574,0.06192902475595474,0.8581997156143188,0.0,0.0,0.11007110029459,0.13099195063114166,2
5e-05,4649,,,,,,,,
,4649,1.3767966032028198,0.019386760890483856,0.9428612589836121,0.0,0.0,0.04620012640953064,0.1368289589881897,2
5e-05,4699,,,,,,,,
,4699,0.8069822788238525,0.012570461258292198,0.5402093529701233,0.0,0.0,0.015363671816885471,0.12846846878528595,2
5e-05,4749,,,,,,,,
,4749,0.6801362037658691,0.009731638245284557,0.46889030933380127,0.0,0.0,0.01661311835050583,0.1265842169523239,2
5e-05,4799,,,,,,,,
,4799,1.580809235572815,0.060985565185546875,0.35922670364379883,0.0,0.0,0.0018711704760789871,0.13586340844631195,2
5e-05,4849,,,,,,,,
,4849,0.4925384819507599,0.011650360189378262,0.24678128957748413,0.0,0.0,0.012749994173645973,0.1381779909133911,2
5e-05,4899,,,,,,,,
,4899,1.4698601961135864,0.03761538118124008,0.7133904695510864,0.0,0.0,0.004162076860666275,0.13124269247055054,2
5e-05,4949,,,,,,,,
,4949,0.9968628883361816,0.013915490359067917,0.7072873115539551,0.0,0.0,0.011265728622674942,0.14153161644935608,2
5e-05,4999,,,,,,,,
,4999,0.7412487268447876,0.0058418624103069305,0.47710520029067993,0.0,0.0,0.14730626344680786,0.11991693079471588,2
5e-05,5049,,,,,,,,
,5049,0.9061644077301025,0.012385793030261993,0.631492018699646,0.0,0.0,0.026956573128700256,0.11807310581207275,2
5e-05,5099,,,,,,,,
,5099,0.9688807725906372,0.01796264573931694,0.6038163900375366,0.0,0.0,0.005811456590890884,0.12691928446292877,2
5e-05,5149,,,,,,,,
,5149,1.2350069284439087,0.030157271772623062,0.6174187660217285,0.0,0.0,0.0144428052008152,0.12015378475189209,2
5e-05,5199,,,,,,,,
,5199,0.9842954874038696,0.018314851447939873,0.6110879182815552,0.0,0.0,0.006910577416419983,0.1090652346611023,2
5e-05,5249,,,,,,,,
,5249,1.5023083686828613,0.03430665656924248,0.8136950731277466,0.0,0.0,0.0024801555555313826,0.10720454901456833,2
5e-05,5299,,,,,,,,
,5299,0.7875211238861084,0.01263436209410429,0.5289443731307983,0.0,0.0,0.005889553111046553,0.10372328013181686,2
5e-05,5349,,,,,,,,
,5349,1.0539978742599487,0.024800505489110947,0.5576577186584473,0.0,0.0,0.00033012288622558117,0.10843255370855331,2
5e-05,5399,,,,,,,,
,5399,0.7926543354988098,0.012116994708776474,0.48061978816986084,0.0,0.0,0.0696946457028389,0.12065931409597397,2
5e-05,5449,,,,,,,,
,5449,1.1633468866348267,0.02582487463951111,0.645519495010376,0.0,0.0,0.0013299519196152687,0.11535188555717468,2
5e-05,5499,,,,,,,,
,5499,0.2812948524951935,0.00520674604922533,0.1501564383506775,0.0,0.0,0.027003489434719086,0.14261892437934875,3
5e-05,5549,,,,,,,,
,5549,1.101469874382019,0.02474355697631836,0.6037788391113281,0.0,0.0,0.00281995115801692,0.14026814699172974,3
5e-05,5599,,,,,,,,
,5599,1.4157485961914062,0.03652189299464226,0.6828210353851318,0.0,0.0,0.0024896347895264626,0.13907083868980408,3
5e-05,5649,,,,,,,,
,5649,1.1512930393218994,0.01509854756295681,0.8486228585243225,0.0,0.0,0.0006992577109485865,0.14697276055812836,3
5e-05,5699,,,,,,,,
,5699,1.4185059070587158,0.03691625967621803,0.6065930724143982,0.0,0.0,0.07358770817518234,0.1723499745130539,3
5e-05,5749,,,,,,,,
,5749,1.349697232246399,0.042196355760097504,0.44240421056747437,0.0,0.0,0.06336580216884613,0.18180303275585175,3
5e-05,5799,,,,,,,,
,5799,0.9000648260116577,0.004656377714127302,0.802322506904602,0.0,0.0,0.004614774137735367,0.17899225652217865,3
5e-05,5849,,,,,,,,
,5849,0.8134099841117859,0.014904536306858063,0.4723174571990967,0.0,0.0,0.04300184175372124,0.1756553053855896,3
5e-05,5899,,,,,,,,
,5899,1.0764843225479126,0.014880595728754997,0.771579384803772,0.0,0.0,0.00729304039850831,0.17020061612129211,3
5e-05,5949,,,,,,,,
,5949,0.7639490365982056,0.0054725781083106995,0.6233148574829102,0.0,0.0,0.03118261694908142,0.17912805080413818,3
5e-05,5999,,,,,,,,
,5999,1.4001307487487793,0.023692190647125244,0.9260917901992798,0.0,0.0,0.0001951447338797152,0.17177361249923706,3
5e-05,6049,,,,,,,,
,6049,1.5877819061279297,0.0023320470936596394,0.9993213415145874,0.0,0.0,0.5418196320533752,0.17836837470531464,3
5e-05,6099,,,,,,,,
,6099,0.37051600217819214,0.0028395240660756826,0.2969953417778015,0.0,0.0,0.016730191186070442,0.17028595507144928,3
5e-05,6149,,,,,,,,
,6149,0.6847834587097168,0.011195771396160126,0.4596589207649231,0.0,0.0,0.0012091111857444048,0.1667158603668213,3
5e-05,6199,,,,,,,,
,6199,1.2961325645446777,0.01293266098946333,0.9830045104026794,0.0,0.0,0.054474830627441406,0.162906214594841,3
5e-05,6249,,,,,,,,
,6249,0.8242643475532532,0.017467552796006203,0.4716453552246094,0.0,0.0,0.003267928957939148,0.1713222861289978,3
5e-05,6299,,,,,,,,
,6299,1.259852647781372,0.016227051615715027,0.9323774576187134,0.0,0.0,0.002934248186647892,0.17618222534656525,3
5e-05,6349,,,,,,,,
,6349,0.747259795665741,0.019892683252692223,0.3301351070404053,0.0,0.0,0.0192710068076849,0.18574440479278564,3
5e-05,6399,,,,,,,,
,6399,0.7092874646186829,0.01431877538561821,0.297502338886261,0.0,0.0,0.12540960311889648,0.18004350364208221,3
5e-05,6449,,,,,,,,
,6449,1.172270655632019,0.01347489096224308,0.9017921090126038,0.0,0.0,0.000980695360340178,0.18749170005321503,3
5e-05,6499,,,,,,,,
,6499,0.4321519136428833,0.01294222753494978,0.16065406799316406,0.0,0.0,0.012653302401304245,0.17997781932353973,3
5e-05,6549,,,,,,,,
,6549,0.751338541507721,0.011378007009625435,0.5236766338348389,0.0,0.0,0.0001017385147861205,0.1808421015739441,3
5e-05,6599,,,,,,,,
,6599,1.719954013824463,0.04442674294114113,0.8297113180160522,0.0,0.0,0.001707746065221727,0.19012697041034698,3
5e-05,6649,,,,,,,,
,6649,0.2961997091770172,0.006359423510730267,0.1600627303123474,0.0,0.0,0.008948510512709618,0.18606048822402954,3
5e-06,6699,,,,,,,,
,6699,1.0677192211151123,0.02442014589905739,0.5451146364212036,0.0,0.0,0.03420165553689003,0.20196792483329773,3
5e-06,6749,,,,,,,,
,6749,0.47249364852905273,0.009017376229166985,0.28118783235549927,0.0,0.0,0.010958289727568626,0.20850540697574615,3
5e-06,6799,,,,,,,,
,6799,1.229604721069336,0.04300355538725853,0.36596739292144775,0.0,0.0,0.003566283732652664,0.21679702401161194,3
5e-06,6849,,,,,,,,
,6849,0.3721562922000885,0.00854088831692934,0.19899827241897583,0.0,0.0,0.002340268576517701,0.22500063478946686,3
5e-06,6899,,,,,,,,
,6899,0.793076753616333,0.004080785904079676,0.7041594386100769,0.0,0.0,0.007301584351807833,0.22512176632881165,3
5e-06,6949,,,,,,,,
,6949,0.48586270213127136,0.013194061815738678,0.19351398944854736,0.0,0.0,0.028467487543821335,0.20596756041049957,3
5e-06,6999,,,,,,,,
,6999,0.3307238221168518,0.007182425819337368,0.1870543360710144,0.0,0.0,2.0972769561922178e-05,0.21364116668701172,3
5e-06,7049,,,,,,,,
,7049,0.6512923836708069,0.014626066200435162,0.35857582092285156,0.0,0.0,0.00019521801732480526,0.20034214854240417,3
5e-06,7099,,,,,,,,
,7099,0.700817346572876,0.01664726808667183,0.35841119289398193,0.0,0.0,0.009460782632231712,0.2076634168624878,3
5e-06,7149,,,,,,,,
,7149,0.42067405581474304,0.011470938101410866,0.19075888395309448,0.0,0.0,0.000496431952342391,0.19465109705924988,3
5e-06,7199,,,,,,,,
,7199,0.6973080635070801,0.01303721684962511,0.4364054203033447,0.0,0.0,0.0001583330740686506,0.1942514181137085,3
5e-06,7249,,,,,,,,
,7249,0.8144609928131104,0.020837126299738884,0.38258248567581177,0.0,0.0,0.015136015601456165,0.18879888951778412,3
5e-06,7299,,,,,,,,
,7299,1.1661502122879028,0.009546737186610699,0.9735718965530396,0.0,0.0,0.0016435167053714395,0.17432169616222382,4
5e-06,7349,,,,,,,,
,7349,0.750508725643158,0.0015638279728591442,0.7181380391120911,0.0,0.0,0.0010941240470856428,0.17151865363121033,4
5e-06,7399,,,,,,,,
,7399,1.1549527645111084,0.04131622985005379,0.281136155128479,0.0,0.0,0.04749201238155365,0.1750626564025879,4
5e-06,7449,,,,,,,,
,7449,0.9061785936355591,0.0157842505723238,0.5811102390289307,0.0,0.0,0.00938330963253975,0.17577408254146576,4
5e-06,7499,,,,,,,,
,7499,0.479076623916626,0.007451777812093496,0.3258392810821533,0.0,0.0,0.004201762843877077,0.18260031938552856,4
5e-06,7549,,,,,,,,
,7549,1.0247193574905396,0.0009805262088775635,0.9958442449569702,0.0,0.0,0.00926453247666359,0.20090164244174957,4
5e-06,7599,,,,,,,,
,7599,0.5273686051368713,0.011291613802313805,0.28438353538513184,0.0,0.0,0.01715281419456005,0.19267608225345612,4
5e-06,7649,,,,,,,,
,7649,0.880206823348999,0.014952326193451881,0.5808415412902832,0.0,0.0,0.0003187899710610509,0.20047572255134583,4
5e-06,7699,,,,,,,,
,7699,1.1901673078536987,0.03527851775288582,0.4679402709007263,0.0,0.0,0.01665671356022358,0.19182486832141876,4
5e-06,7749,,,,,,,,
,7749,0.5465549230575562,0.015861855819821358,0.22698503732681274,0.0,0.0,0.002332812175154686,0.2030831277370453,4
5e-06,7799,,,,,,,,
,7799,1.1081688404083252,0.02299189753830433,0.5767012238502502,0.0,0.0,0.07162970304489136,0.22158615291118622,4
5e-06,7849,,,,,,,,
,7849,0.8305079936981201,0.013481266796588898,0.4927242398262024,0.0,0.0,0.068158358335495,0.2003965973854065,4
5e-06,7899,,,,,,,,
,7899,1.8002690076828003,0.04771837592124939,0.7655181884765625,0.0,0.0,0.08038327097892761,0.1952214241027832,4
5e-06,7949,,,,,,,,
,7949,1.398561716079712,0.026664044708013535,0.7473763823509216,0.0,0.0,0.11790437996387482,0.1990358531475067,4
5e-06,7999,,,,,,,,
,7999,0.7223299145698547,0.017615463584661484,0.3680095672607422,0.0,0.0,0.0020110514014959335,0.19329164922237396,4
5e-06,8049,,,,,,,,
,8049,0.4617662727832794,0.00850153248757124,0.2883036136627197,0.0,0.0,0.003431991208344698,0.18120282888412476,4
5e-06,8099,,,,,,,,
,8099,1.007720947265625,0.01275712251663208,0.7326843738555908,0.0,0.0,0.019894083961844444,0.18372909724712372,4
5e-06,8149,,,,,,,,
,8149,0.928621232509613,0.008105252869427204,0.7639898061752319,0.0,0.0,0.0025263139978051186,0.20382225513458252,4
5e-06,8199,,,,,,,,
,8199,0.4401010572910309,0.0041422490030527115,0.27466481924057007,0.0,0.0,0.08259125798940659,0.22087812423706055,4
5e-06,8249,,,,,,,,
,8249,1.0643677711486816,0.018137898296117783,0.6664578914642334,0.0,0.0,0.03515201061964035,0.2088203728199005,4
5e-06,8299,,,,,,,,
,8299,0.704818844795227,0.013253455050289631,0.43896132707595825,0.0,0.0,0.0007884689257480204,0.2110908031463623,4
5e-06,8349,,,,,,,,
,8349,1.1317296028137207,0.017967766150832176,0.7514850497245789,0.0,0.0,0.0208892822265625,0.2171546071767807,4
5e-06,8399,,,,,,,,
,8399,1.131385326385498,0.007843498140573502,0.9282524585723877,0.0,0.0,0.04626280069351196,0.23559503257274628,4
5e-06,8449,,,,,,,,
,8449,1.002597451210022,0.011277944780886173,0.7761395573616028,0.0,0.0,0.0008990115020424128,0.21704374253749847,4
5e-06,8499,,,,,,,,
,8499,0.5512732863426208,0.005721822381019592,0.4363020658493042,0.0,0.0,0.0005347804399207234,0.19981835782527924,4
5e-06,8549,,,,,,,,
,8549,0.9504314661026001,0.0020019456278532743,0.9060955047607422,0.0,0.0,0.004297032952308655,0.21085558831691742,4
5e-06,8599,,,,,,,,
,8599,0.4675658345222473,0.008118562400341034,0.27304065227508545,0.0,0.0,0.03215394541621208,0.19432176649570465,4
5e-06,8649,,,,,,,,
,8649,0.49703413248062134,0.0041328235529363155,0.38573628664016724,0.0,0.0,0.028641369193792343,0.197362020611763,4
5.000000000000001e-07,8699,,,,,,,,
,8699,0.4131956398487091,0.006440136581659317,0.20249760150909424,0.0,0.0,0.08189532160758972,0.1820792406797409,4
5.000000000000001e-07,8749,,,,,,,,
,8749,0.9802369475364685,0.017805838957428932,0.6191897392272949,0.0,0.0,0.004930462222546339,0.16580362617969513,4
5.000000000000001e-07,8799,,,,,,,,
,8799,0.8737680912017822,0.004364343360066414,0.7812850475311279,0.0,0.0,0.005196165293455124,0.15750224888324738,4
5.000000000000001e-07,8849,,,,,,,,
,8849,0.9854753017425537,0.020764265209436417,0.5298134684562683,0.0,0.0,0.04037657007575035,0.16617348790168762,4
5.000000000000001e-07,8899,,,,,,,,
,8899,1.140437126159668,0.018611831590533257,0.7623850107192993,0.0,0.0,0.005815524607896805,0.16185030341148376,4
5.000000000000001e-07,8949,,,,,,,,
,8949,0.6012025475502014,0.01141023263335228,0.33307433128356934,0.0,0.0,0.039923571050167084,0.17290395498275757,4
5.000000000000001e-07,8999,,,,,,,,
,8999,1.6375118494033813,0.052683450281620026,0.5667441487312317,0.0,0.0,0.017098836600780487,0.18147501349449158,4
5.000000000000001e-07,9049,,,,,,,,
,9049,0.3211749792098999,0.010862079448997974,0.09867286682128906,0.0,0.0,0.005260518752038479,0.1693211793899536,4
5.000000000000001e-07,9099,,,,,,,,
,9099,0.9403187036514282,0.028295017778873444,0.3662658929824829,0.0,0.0,0.00815247930586338,0.17807208001613617,5
5.000000000000001e-07,9149,,,,,,,,
,9149,0.2294151932001114,0.0017867793794721365,0.15823370218276978,0.0,0.0,0.03544589504599571,0.1692541092634201,5
5.000000000000001e-07,9199,,,,,,,,
,9199,0.41530683636665344,0.009339251555502415,0.21590662002563477,0.0,0.0,0.012615181505680084,0.17697297036647797,5
5.000000000000001e-07,9249,,,,,,,,
